product,rating,price,product url
"Ailiber for Samsung Galaxy Z Flip 4 Case, Galaxy Z Flip 4 Phone Case Holster with Back Screen Protector, Swivel Belt Clip, Kickstand Holder, Full Body Shockproof Shell Cover for Samsung Z Flip4-Black  ",4.1 out of 5 stars,972,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A01319363C63MYV7MXV5F&qualifier=1669650579&id=6607784027236291&widgetName=sp_mtf&url=%2FAiliber-Protector-Kickstand-Shockproof-Flip4-Black%2Fdp%2FB0BG4Z775Z%2Fref%3Dsr_1_59_sspa%3Fkeywords%3Dphone%2Bback%2Bcase%26qid%3D1669650579%26sr%3D8-59-spons%26psc%3D1
"Oterkin for iPhone 14 Plus Case, [4 in 1] iPhone 14 Plus Phone Case with [2Pcs 9H HD Tempered Glass Screen Protectors][360°Rotatable Stand Ring][10FT Military Grade] Case for iPhone 14 Plus (Blue)  ",4.6 out of 5 stars,891,https://amazon.com/Oterkin-iPhone-Plus-Case-Ring/dp/B0B719LSJH/ref=sr_1_61?keywords=phone+back+case&qid=1669650579&sr=8-61
"Case for 6.1"" iPhone 11, Plating Edge Soft TPU Bumper Protective Case Cover for Women Ultra Thin Anti-Scratch Shockproof Back Phone Case for iPhone 11 (Black)  ",4.7 out of 5 stars,810,https://amazon.com/iPhone-Plating-Protective-Anti-Scratch-Shockproof/dp/B09WN3B1HX/ref=sr_1_62?keywords=phone+back+case&qid=1669650579&sr=8-62
"Miracase Glass Series Designed for iPhone 14 Case 6.1 inch, 2022 Upgrade Full-Body Clear Bumper Case with Built-in 9H Tempered Glass Screen Protector and 2 Pcs Camera Lens Protector,Black  ",4.5 out of 5 stars,1134,https://amazon.com/Miracase-Designed-Full-Body-Tempered-Protector/dp/B0B84SJX68/ref=sr_1_63?keywords=phone+back+case&qid=1669650579&sr=8-63
"Spigen Ultra Hybrid [Anti-Yellowing PC Back] [Military Grade] Designed for iPhone XR Case, 6.1 inch Cover - Crystal Clear  ",4.7 out of 5 stars,810,https://amazon.com/Spigen-Ultra-Hybrid-Designed-iPhone/dp/B07GHMQDCJ/ref=sr_1_64?keywords=phone+back+case&qid=1669650579&sr=8-64
"LeYi Compatible for iPhone 8 Plus Case, iPhone 7 Plus Case, iPhone 6 Plus Case with Tempered Glass Screen Protector [2 Pack], Military-Grade Phone Case with Ring Kickstand for iPhone 6s Plus, Blue  ",4.4 out of 5 stars,729,https://amazon.com/LeYi-Tempered-Protector-Military-Kickstand/dp/B07Y1R1FNP/ref=sr_1_65?keywords=phone+back+case&qid=1669650579&sr=8-65
"Google Pixel 6A 5G Case with Screen Protector, Military Grade Dual Layer Shockproof Heavy Duty Shockproof Full Body Protective Phone Cover, Built in Rotatable Magnetic Ring Holder for Pixel 6A (Green)  ",4.6 out of 5 stars,810,https://amazon.com/Protector-Military-Shockproof-Protective-Rotatable/dp/B0B9MDW1BZ/ref=sr_1_66?keywords=phone+back+case&qid=1669650579&sr=8-66
"TORRAS Magnetic Designed for iPhone 13 Pro Max Case, [Military Grade Drop Tested] [Compatible with MagSafe] Shockproof Translucent Hard Back Soft Slim Protective Case for iPhone 13 Pro Max, Black  ",4.6 out of 5 stars,1620,https://amazon.com/TORRAS-Compatible-Shockproof-Translucent-Protective/dp/B09YD9BDLX/ref=sr_1_67?keywords=phone+back+case&qid=1669650579&sr=8-67
for Motorola Moto Edge 2021 (Edge 5G UW) Case: Dual Layer Protective Heavy Duty Cell Phone Cover Shockproof Rugged with Non Slip Textured Back - Military Protection Bumper - 6.8inch (Navy Blue)  ,4.6 out of 5 stars,567,https://amazon.com/Motorola-Moto-Edge-2021-5G/dp/B09MYT3J29/ref=sr_1_68?keywords=phone+back+case&qid=1669650579&sr=8-68
"MMHUO for iPhone 14 Pro Max Case with Card Holder, Flower Magnetic Back Flip Case for iPhone 14 Pro Max Wallet Case for Women, Protective Case Phone Case for iPhone 14 Pro Max,Rose Gold  ",4.2 out of 5 stars,972,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A102630015HAQOB0WNL20&qualifier=1669650579&id=6607784027236291&widgetName=sp_btf&url=%2FMMHUO-iPhone-Holder-Magnetic-Protective%2Fdp%2FB0B7HXH8HN%2Fref%3Dsr_1_70_sspa%3Fkeywords%3Dphone%2Bback%2Bcase%26qid%3D1669650579%26sr%3D8-70-spons%26psc%3D1
