product,rating,price,product url
Smart Watch for Men Fitness Tracker: (Answer/Make Call) IP68 Waterproof Smartwatch for Android iOS Phone Sport Running Digital Watches with Heart Rate Blood Pressure Sleep Monitor Step Counter Round  ,4.0 out of 5 stars,4469,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A095650038EG1YWW3YBAA&qualifier=1678975257&id=1187512320587032&widgetName=sp_mtf&url=%2FSmart-Watch-Men-Fitness-Tracker%2Fdp%2FB09J82W7DL%2Fref%3Dsr_1_60_sspa%3Fkeywords%3Dsmartwatch%26qid%3D1678975257%26sr%3D8-60-spons%26psc%3D1%26smid%3DANDGFZ8ULTXS9
"Smart Watch for Men Women(Call Receive/Dial), Alexa Built-in, 1.7"" Touch Screen Fitness Tracker with Heart Rate Sleep Tracking, 60 Sports Modes, 5ATM Waterproof Smartwatch for Android iPhone, Black  ",4.0 out of 5 stars,3724,https://amazon.com/Receive-Fitness-Tracking-Waterproof-Smartwatch/dp/B0BFQ36XPW/ref=sr_1_61?keywords=smartwatch&qid=1678975257&sr=8-61
"Military Smart Watch for Men Outdoor Tactical Smartwatch, ip67 Waterproof Rugged Bluetooth Dail Calls Speaker 1.3"" HD Touch Screen GPS Tracker Heart Rate Sleep Monitor, Compatible with iPhone Samsung  ",4.0 out of 5 stars,4055,https://amazon.com/Military-Smartwatch-Waterproof-Bluetooth-Compatible/dp/B09KLNGJRX/ref=sr_1_62?keywords=smartwatch&qid=1678975257&sr=8-62
"Padgene Bluetooth Smartwatch,Touchscreen Wrist Smart Phone Watch Sports Fitness Tracker with SIM SD Card Slot Camera Pedometer Compatible with Android Smartphone for Kids Men Women  ",3.4 out of 5 stars,1490,https://amazon.com/Padgene-Bluetooth-Smart-Watch-Camera/dp/B00X9L90RG/ref=sr_1_63?keywords=smartwatch&qid=1678975257&sr=8-63
"Smart Watches for Women Men (Answer/Make Call), 1.81'' Touch Large Screen, Fitness Tracker Watch, Heart Rate Monitor, Step Counter, Activity Trackers Smartwatches iOS Android, IP67 Waterproof, Grey  ",4.7 out of 5 stars,3228,https://amazon.com/Watches-Activity-Trackers-Smartwatches-Waterproof/dp/B0BRMS5KGL/ref=sr_1_64?keywords=smartwatch&qid=1678975257&sr=8-64
"LIGE Military Smart Watch for Men Bluetooth Call(Answer/Make Call), 1.85'' HD Tactical Smartwatch with Heart Rate/Sleep Monitor, IP67 Waterproof Fitness Tracker for Android iOS (Stainless Steel Strap)  ",4.1 out of 5 stars,5710,https://amazon.com/LIGE-Bluetooth-Smartwatch-Waterproof-Stainless/dp/B0BTLSNC8F/ref=sr_1_65?keywords=smartwatch&qid=1678975257&sr=8-65
PUREROYI Smart Watch for Men Bluetooth Call (Answer/Make Call) IP68 Waterproof 1.32'' Military Tactical Fitness Watch Tracker for Android iOS Outdoor Sports Smartwatch(Black)  ,4.3 out of 5 stars,6538,https://amazon.com/PUREROYI-Bluetooth-Waterproof-Military-Smartwatch/dp/B0BKZ7QG61/ref=sr_1_66?keywords=smartwatch&qid=1678975257&sr=8-66
"BYBUKCKR Smart Watch for Women(Call Receive/Dial), 1.69"" Smartwatch Fitness Tracker for Android iOS Phones with Blood Pressure Heart Rate Tracking SpO2 Sleep Monitor Step Counter, Pink  ",4.0 out of 5 stars,2648,https://amazon.com/BYBUKCKR-Receive-Smartwatch-Pressure-Tracking/dp/B0BC96P298/ref=sr_1_67?keywords=smartwatch&qid=1678975257&sr=8-67
"Smart Watch for Men Women Fitness: (Answer/Make Calls) 1.9"" Bluetooth Call Smartwatch for Android iOS Phones with Heart Rate Sleep Tracking BP SpO2 Monitor AI Voice 25 Sport Modes Step Counter  ",4.2 out of 5 stars,2648,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A07372471KQ5LPVDYC2HN&qualifier=1678975257&id=1187512320587032&widgetName=sp_btf&url=%2FSmart-Watch-Men-Women-Fitness%2Fdp%2FB0BMFGYT8R%2Fref%3Dsr_1_69_sspa%3Fkeywords%3Dsmartwatch%26qid%3D1678975257%26sr%3D8-69-spons%26psc%3D1
"Fitbit Sense 2 Advanced Health and Fitness Smartwatch with Tools to Manage Stress and Sleep, ECG App, SpO2, 24/7 Heart Rate and GPS, Lunar White/Platinum, One Size (S & L Bands Included)  ",4.3 out of 5 stars,24745,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A03414573E24B9BV9D2RQ&qualifier=1678975257&id=1187512320587032&widgetName=sp_btf&url=%2FFitbit-Advanced-Smartwatch-Platinum-Included%2Fdp%2FB0B4N7LSM6%2Fref%3Dsr_1_70_sspa%3Fkeywords%3Dsmartwatch%26qid%3D1678975257%26sr%3D8-70-spons%26psc%3D1
